date,lat,lon,precip
1980-03-24,-2.375,-59.625,3.787109375
1980-03-25,-2.375,-60.125,4.27734375
1980-03-25,-2.375,-59.875,2.568359375
1980-03-25,-2.375,-59.625,1.9384765625
1980-03-26,-2.375,-60.125,4.73828125
1980-03-26,-2.375,-59.875,3.685546875
1980-03-26,-2.375,-59.625,3.69140625
1980-03-27,-2.375,-60.125,15.859375
1980-03-27,-2.375,-59.875,17.375
1980-03-27,-2.375,-59.625,18.140625
1980-03-28,-2.375,-60.125,1.96875
1980-03-28,-2.375,-59.875,1.69921875
1980-03-28,-2.375,-59.625,2.314453125
1980-03-29,-2.375,-60.125,3.619140625
1980-03-29,-2.375,-59.875,3.2109375
1980-03-29,-2.375,-59.625,3.044921875
1980-03-30,-2.375,-60.125,12.40625
1980-03-30,-2.375,-59.875,18.078125
1980-03-30,-2.375,-59.625,23.1875
1980-03-31,-2.375,-60.125,1.23046875
1980-03-31,-2.375,-59.875,2.474609375
1980-03-31,-2.375,-59.625,3.48046875
1980-04-01,-2.375,-60.125,8.4296875
1980-04-01,-2.375,-59.875,7.0390625
1980-04-01,-2.375,-59.625,6.18359375
1980-04-02,-2.375,-60.125,12.515625
1980-04-02,-2.375,-59.875,16.3125
1980-04-02,-2.375,-59.625,18.421875
1980-04-03,-2.375,-60.125,3.931640625
1980-04-03,-2.375,-59.875,3.07421875
1980-04-03,-2.375,-59.625,4.00390625
1980-04-04,-2.375,-60.125,3.669921875
1980-04-04,-2.375,-59.875,3.953125
1980-04-04,-2.375,-59.625,5.17578125
1980-04-05,-2.375,-60.125,2.0859375
1980-04-05,-2.375,-59.875,1.783203125
1980-04-05,-2.375,-59.625,1.6484375
1980-04-06,-2.375,-60.125,18.265625
1980-04-06,-2.375,-59.875,20.1875
1980-04-06,-2.375,-59.625,19.140625
1980-04-07,-2.375,-60.125,22.015625
1980-04-07,-2.375,-59.875,25.15625
1980-04-07,-2.375,-59.625,28.609375
1980-04-08,-2.375,-60.125,0.84228515625
1980-04-08,-2.375,-59.875,0.90673828125
1980-04-08,-2.375,-59.625,0.98779296875
1980-04-09,-2.375,-60.125,1.4931640625
1980-04-09,-2.375,-59.875,1.310546875
1980-04-09,-2.375,-59.625,1.08984375
1980-04-10,-2.375,-60.125,0.045867919921875
1980-04-10,-2.375,-59.875,0.022430419921875
1980-04-10,-2.375,-59.625,0.0164794921875
1980-04-11,-2.375,-60.125,3.48046875
1980-04-11,-2.375,-59.875,2.927734375
1980-04-11,-2.375,-59.625,3.306640625
1980-04-12,-2.375,-60.125,30.34375
1980-04-12,-2.375,-59.875,27.734375
1980-04-12,-2.375,-59.625,28.515625
1980-04-13,-2.375,-60.125,15.2109375
1980-04-13,-2.375,-59.875,21.078125
1980-04-13,-2.375,-59.625,23.84375
1980-04-14,-2.375,-60.125,15.8125
1980-04-14,-2.375,-59.875,15.34375
1980-04-14,-2.375,-59.625,16.75
1980-04-15,-2.375,-60.125,0.258544921875
1980-04-15,-2.375,-59.875,0.297119140625
1980-04-15,-2.375,-59.625,0.289794921875
1980-04-16,-2.375,-60.125,3.232421875
1980-04-16,-2.375,-59.875,2.365234375
1980-04-16,-2.375,-59.625,1.9482421875
1980-04-17,-2.375,-60.125,15.1796875
1980-04-17,-2.375,-59.875,11.5390625
1980-04-17,-2.375,-59.625,11.71875
1980-04-18,-2.375,-60.125,4.88671875
1980-04-18,-2.375,-59.875,4.7578125
1980-04-18,-2.375,-59.625,4.00390625
1980-04-19,-2.375,-60.125,10.28125
1980-04-19,-2.375,-59.875,8.1796875
1980-04-19,-2.375,-59.625,7.42578125
1980-04-20,-2.375,-60.125,6.85546875
1980-04-20,-2.375,-59.875,6.64453125
1980-04-20,-2.375,-59.625,6.1328125
1980-04-21,-2.375,-60.125,3.45703125
1980-04-21,-2.375,-59.875,3.251953125
1980-04-21,-2.375,-59.625,3.390625
1980-04-22,-2.375,-60.125,19.734375
1980-04-22,-2.375,-59.875,20.015625
1980-04-22,-2.375,-59.625,18.140625
1980-04-23,-2.375,-60.125,8.8984375
1980-04-23,-2.375,-59.875,8.125
1980-04-23,-2.375,-59.625,7.375
1980-04-24,-2.375,-60.125,15.65625
1980-04-24,-2.375,-59.875,17.921875
1980-04-24,-2.375,-59.625,18.8125
1980-04-25,-2.375,-60.125,8.0546875
1980-04-25,-2.375,-59.875,10.390625
1980-04-25,-2.375,-59.625,13.1953125
1980-04-26,-2.375,-60.125,10.1875
1980-04-26,-2.375,-59.875,11.8671875
1980-04-26,-2.375,-59.625,13.1953125
1980-04-27,-2.375,-60.125,7.91796875
1980-04-27,-2.375,-59.875,6.2890625
1980-04-27,-2.375,-59.625,6.40234375
1980-04-28,-2.375,-60.125,10.3359375
1980-04-28,-2.375,-59.875,11.53125
1980-04-28,-2.375,-59.625,13.3984375
1980-04-29,-2.375,-60.125,5.81640625
1980-04-29,-2.375,-59.875,7.0390625
1980-04-29,-2.375,-59.625,6.98046875
1980-04-30,-2.375,-60.125,0.242431640625
1980-04-30,-2.375,-59.875,0.21533203125
1980-04-30,-2.375,-59.625,0.156494140625
1980-05-01,-2.375,-60.125,2.052734375
1980-05-01,-2.375,-59.875,0.96240234375
1980-05-01,-2.375,-59.625,0.73779296875
1980-05-02,-2.375,-60.125,4.140625
1980-05-02,-2.375,-59.875,4.94921875
1980-05-02,-2.375,-59.625,5.859375
1980-05-03,-2.375,-60.125,9.296875
1980-05-03,-2.375,-59.875,9.5703125
1980-05-03,-2.375,-59.625,11.046875
1980-05-04,-2.375,-60.125,3.431640625
1980-05-04,-2.375,-59.875,7.40625
1980-05-04,-2.375,-59.625,11
