date,precip,temp_mean,temp_max,temp_min,sun_time,piche_evap,rh,wind_speed
1988-07-29,45.7,26.06,32.12024659312135,23.22235649546828,7.1,1,NA,1.266667
1988-07-30,0,26.5,32.12024659312135,23.22235649546828,10.1,3,NA,1.533333
1988-07-31,0,27.14,32.12024659312135,23.22235649546828,9.5,4,NA,2.2
1988-08-01,0,27.46,32.12024659312135,23.22235649546828,9,4,NA,1.933333
1988-08-02,0,28.26,32.12024659312135,23.22235649546828,10.4,4.6,NA,1.1
1988-08-03,0,28.28,32.12024659312135,23.22235649546828,7.5,5.1,NA,1
1988-08-04,0,28.18,32.12024659312135,23.22235649546828,9.8,4,NA,0.933333
1988-08-05,0,27.96,32.12024659312135,23.22235649546828,10.2,4.3,NA,0.766667
1988-08-06,0,28.42,32.12024659312135,23.22235649546828,8.9,5.2,NA,0.866667
1988-08-07,0,28.68,32.12024659312135,23.22235649546828,5.2,3.7,NA,0.766667
1988-08-08,0,26.36,32.12024659312135,23.22235649546828,5.7,5.3,NA,1.766667
1988-08-09,2.2,28.06,32.12024659312135,23.22235649546828,9.9,3,NA,0.766667
1988-08-10,5,26.34,32.12024659312135,23.22235649546828,2.1,4,NA,0.766667
1988-08-11,0,25.8,32.12024659312135,23.22235649546828,0.9,2.4,NA,1.533333
1988-08-12,6.4,25.88,32.12024659312135,23.22235649546828,7.4,1.6,NA,0.9
1988-08-13,16,25.32,32.12024659312135,23.22235649546828,NA,2.5,NA,1.533333
1988-08-14,0,26.12,32.12024659312135,23.22235649546828,9.6,2.5,NA,1
1988-08-15,0,27.98,32.12024659312135,23.22235649546828,9.9,4.2,NA,1.1
1988-08-16,0,28.56,32.12024659312135,23.22235649546828,10.4,5.8,NA,1
1988-08-17,0,29.3,32.12024659312135,23.22235649546828,9.9,5,NA,1.1
1988-08-18,0,28.7,32.12024659312135,23.22235649546828,NA,5.8,NA,1
1988-08-19,0,28.66,32.12024659312135,23.22235649546828,8.5,6.2,NA,1.1
1988-08-20,0,28.38,32.12024659312135,23.22235649546828,6.1,6.2,NA,1.766667
1988-08-21,0,28.98,32.12024659312135,23.22235649546828,7,4.8,NA,1.533333
1988-08-22,0,27.86,32.12024659312135,23.22235649546828,6.3,6,NA,1.533333
1988-08-23,0,29,32.12024659312135,23.22235649546828,2.3,5,NA,0
1988-08-24,0,26.86,32.12024659312135,23.22235649546828,0,4.8,NA,0.766667
1988-08-25,0,28.7,32.12024659312135,23.22235649546828,9.3,2.2,NA,0.766667
1988-08-26,0,28.06,32.12024659312135,23.22235649546828,4.7,4.5,NA,1.366667
1988-08-27,0,28.48,32.12024659312135,23.22235649546828,2.3,4,NA,0.766667
1988-08-28,0,29.2,32.12024659312135,23.22235649546828,8.5,3.8,NA,1
1988-08-29,6,26.54,32.12024659312135,23.22235649546828,0,5.5,NA,0
1988-08-30,0,26.34,32.12024659312135,23.22235649546828,0,1.5,NA,0
1988-08-31,0,27.44,32.12024659312135,23.22235649546828,2,2.5,NA,0.766667
1988-09-01,0,27.34,32.12024659312135,23.22235649546828,2.5,3.7,NA,0.766667
1988-09-02,0,27.06,32.12024659312135,23.22235649546828,5.3,2.8,NA,0
1988-09-03,0,27.58,32.12024659312135,23.22235649546828,4.3,3,NA,0.766667
1988-09-04,0,26.42,32.12024659312135,23.22235649546828,0,3.6,NA,0.766667
1988-09-05,0.6,23.92,32.12024659312135,23.22235649546828,0,1.4,NA,1.766667
1988-09-06,14,26.74,32.12024659312135,23.22235649546828,9.5,0.5,NA,1
1988-09-07,0,28.18,32.12024659312135,23.22235649546828,9,3.5,NA,0
1988-09-08,0,28.44,32.12024659312135,23.22235649546828,6.7,4.2,NA,0
1988-09-09,0,29.1,32.12024659312135,23.22235649546828,5.3,4,NA,1.533333
1988-09-10,0,29.46,32.12024659312135,23.22235649546828,7,4.8,NA,1.1
1988-09-11,0,29.88,32.12024659312135,23.22235649546828,10.3,6.5,NA,3.433333
1988-09-12,0,29.8,32.12024659312135,23.22235649546828,10.2,7.5,NA,1.533333
1988-09-13,0,30.28,32.12024659312135,23.22235649546828,7.7,7.8,NA,0.766667
1988-09-14,0,30.2,32.12024659312135,23.22235649546828,7.8,5.7,NA,0
1988-09-15,0,26.7,32.12024659312135,23.22235649546828,0.9,5.5,NA,1.4
1988-09-16,55.4,27.58,32.12024659312135,23.22235649546828,6.6,1.5,NA,1.866667
1988-09-17,0,28.28,32.12024659312135,23.22235649546828,8.3,3.5,NA,0.766667
1988-09-18,0.6,29.1,32.12024659312135,23.22235649546828,9.7,4,NA,0.766667
1988-09-19,0,28.62,32.12024659312135,23.22235649546828,9.2,5,NA,1.1
1988-09-20,0,28.06,32.12024659312135,23.22235649546828,5.3,4.4,NA,0.766667
1988-09-21,0,27.26,32.12024659312135,23.22235649546828,0.3,3.1,NA,0
1988-09-22,0,27.98,32.12024659312135,23.22235649546828,5,3,NA,1.666667
1988-09-23,25,27.84,32.12024659312135,23.22235649546828,8.5,2,NA,0.766667
1988-09-24,0,28.44,32.12024659312135,23.22235649546828,9.3,4.5,NA,1.1
1988-09-25,0,30.38,32.12024659312135,23.22235649546828,8.6,4,NA,1
1988-09-26,0,29.18,32.12024659312135,23.22235649546828,2.9,6.5,NA,0
1988-09-27,0,28.84,32.12024659312135,23.22235649546828,6.7,5.7,NA,0.766667
1988-09-28,0,26.14,32.12024659312135,23.22235649546828,0,4.8,NA,0.866667
1988-09-29,15,26.06,32.12024659312135,23.22235649546828,8.5,2,NA,0
1988-09-30,0,27.04,32.12024659312135,23.22235649546828,4.5,3,NA,0
1988-10-01,4.4,26.16,32.12024659312135,23.22235649546828,0.7,2.3,NA,0
1988-10-02,0,27.5,32.12024659312135,23.22235649546828,5.9,2.1,NA,0
1988-10-03,0,28.04,32.12024659312135,23.22235649546828,7.7,4.2,NA,1.766667
1988-10-04,0.8,29.34,32.12024659312135,23.22235649546828,4.9,3.2,NA,0.666667
1988-10-05,3.4,26.12,32.12024659312135,23.22235649546828,1.9,4.6,NA,1.1
1988-10-06,0,27.7,32.12024659312135,23.22235649546828,10.1,2.6,NA,1.633333
1988-10-07,0,27.44,32.12024659312135,23.22235649546828,6.7,3.6,NA,1.1
1988-10-08,0,29.16,32.12024659312135,23.22235649546828,2.8,4.5,NA,0.833333
1988-10-09,0,27.74,32.12024659312135,23.22235649546828,1,4,NA,0
1988-10-10,2,27.98,32.12024659312135,23.22235649546828,2.4,2.4,NA,0.433333
1988-10-11,0,28.62,32.12024659312135,23.22235649546828,6.7,3.4,NA,0.833333
1988-10-12,0,27.8,32.12024659312135,23.22235649546828,3.3,3.9,NA,0
1988-10-13,32.4,23.34,32.12024659312135,23.22235649546828,0,2.9,NA,0
1988-10-14,28,26.78,32.12024659312135,23.22235649546828,5,0.5,NA,0.833333
1988-10-15,0,27.02,32.12024659312135,23.22235649546828,2.1,3.2,NA,0
1988-10-16,0.5,28.62,32.12024659312135,23.22235649546828,9.3,2.1,NA,1.933333
1988-10-17,0,29.38,32.12024659312135,23.22235649546828,7.5,5,NA,0.533333
1988-10-18,18,25.58,32.12024659312135,23.22235649546828,0,4.2,NA,0
1988-10-19,0,25.98,32.12024659312135,23.22235649546828,0,1.7,NA,0.533333
1988-10-20,0.4,28.7,32.12024659312135,23.22235649546828,10.7,2.2,NA,2.2
1988-10-21,0,29.62,32.12024659312135,23.22235649546828,10.9,5.5,NA,1.933333
1988-10-22,0,29.4,32.12024659312135,23.22235649546828,7.1,6.2,NA,1.066667
1988-10-23,0,28.38,32.12024659312135,23.22235649546828,5.3,3.9,NA,0.533333
1988-10-24,0,27.54,32.12024659312135,23.22235649546828,4.2,3.4,NA,0
1988-10-25,6.8,29.1,32.12024659312135,23.22235649546828,6.9,2.4,NA,0
1988-10-26,1,30.32,32.12024659312135,23.22235649546828,9.5,4.4,NA,1.1
1988-10-27,11.6,25.18,32.12024659312135,23.22235649546828,0,5.6,NA,2.733333
1988-10-28,2.2,27.66,32.12024659312135,23.22235649546828,8.6,1.1,NA,1.1
1988-10-29,0,27.5,32.12024659312135,23.22235649546828,3.7,3.5,NA,0
1988-10-30,0,29.14,32.12024659312135,23.22235649546828,5.7,3,NA,1.1
1988-10-31,0,28.9,32.12024659312135,23.22235649546828,4.7,4,NA,0
1988-11-01,0,28.66,32.12024659312135,23.22235649546828,10.4,5.5,NA,2.2
1988-11-02,0,25.74,32.12024659312135,23.22235649546828,2,6,NA,3.3
1988-11-03,20.2,NA,32.12024659312135,23.22235649546828,0.2,4,NA,0.833333
1988-11-04,43.1,NA,32.12024659312135,23.22235649546828,0.5,0.5,NA,1.9
1988-11-05,8.8,NA,32.12024659312135,23.22235649546828,2.9,4.1,NA,0
1988-11-06,19.2,NA,32.12024659312135,23.22235649546828,2.6,2.2,NA,2.2
1988-11-07,0,NA,32.12024659312135,23.22235649546828,4.1,3,NA,0.533333
1988-11-08,4,NA,32.12024659312135,23.22235649546828,0.9,4.2,NA,3.433333
1988-11-09,0,NA,32.12024659312135,23.22235649546828,0.8,3,NA,0.533333
1988-11-10,0,NA,32.12024659312135,23.22235649546828,5,2.5,NA,0.533333
1988-11-11,0,25.8,32.12024659312135,23.22235649546828,0,4.5,NA,0
1988-11-12,22,25.06,32.12024659312135,23.22235649546828,0.3,1.8,NA,0.766667
1988-11-13,4.6,28.38,32.12024659312135,23.22235649546828,5.2,1.1,NA,1.033333
1988-11-14,0,27.72,32.12024659312135,23.22235649546828,6.6,4.2,NA,0.7
1988-11-15,0,27.86,32.12024659312135,23.22235649546828,2.3,5.4,NA,2.2
1988-11-16,0,28.46,32.12024659312135,23.22235649546828,NA,5.3,NA,1.333333
1988-11-17,0,26.14,32.12024659312135,23.22235649546828,0.1,5.5,NA,0.533333
1988-11-18,1.8,27.06,32.12024659312135,23.22235649546828,4.1,3.8,NA,1.2
1988-11-19,0.6,26.76,32.12024659312135,23.22235649546828,7.7,2.3,NA,1.1
1988-11-20,0,26.9,32.12024659312135,23.22235649546828,6,5.4,NA,1.366667
1988-11-21,0,28.78,32.12024659312135,23.22235649546828,3.5,4.7,NA,1.1
1988-11-22,27,24,32.12024659312135,23.22235649546828,0,5.1,NA,1.1
1988-11-23,6,24.16,32.12024659312135,23.22235649546828,NA,1,NA,0.833333
1988-11-24,7.4,28.04,32.12024659312135,23.22235649546828,6.2,2.7,NA,1.1
1988-11-25,0,26.48,32.12024659312135,23.22235649546828,0,6.2,NA,1.1
1988-11-26,13,25.8,32.12024659312135,23.22235649546828,0.1,1.6,NA,0.533333
1988-11-27,0,27.6,32.12024659312135,23.22235649546828,6.7,2.4,NA,0
1988-11-28,5.2,25.54,32.12024659312135,23.22235649546828,0,3.5,NA,0
1988-11-29,42.6,24.7,32.12024659312135,23.22235649546828,2.1,1.5,NA,0
1988-11-30,1.4,24.46,32.12024659312135,23.22235649546828,0.8,1.2,NA,0
1988-12-01,16.4,26.64,32.12024659312135,23.22235649546828,4.2,1.6,NA,1
1988-12-02,0,26.8,32.12024659312135,23.22235649546828,1.2,4.5,NA,1
1988-12-03,24.1,25.76,32.12024659312135,23.22235649546828,1.8,3.3,NA,0.666667
1988-12-04,0,26.62,32.12024659312135,23.22235649546828,4.8,3.8,NA,1.333333
1988-12-05,0,28.14,32.12024659312135,23.22235649546828,6.3,1,NA,2
1988-12-06,0,28.2,32.12024659312135,23.22235649546828,6.1,5.2,NA,2
1988-12-07,58.2,26.12,32.12024659312135,23.22235649546828,4.8,5.4,NA,0.666667
1988-12-08,5.6,27.56,32.12024659312135,23.22235649546828,5.5,3.4,NA,2.333333
1988-12-09,5.8,25.84,32.12024659312135,23.22235649546828,NA,2.7,NA,2
1988-12-10,24.2,28.16,32.12024659312135,23.22235649546828,9.5,2.5,NA,2
1988-12-11,0,26.4,32.12024659312135,23.22235649546828,2,5.5,NA,1.666667
1988-12-12,9,27.2,32.12024659312135,23.22235649546828,3.1,4.5,NA,0.333333
1988-12-13,7.2,28.44,32.12024659312135,23.22235649546828,7.3,2.4,NA,1.333333
1988-12-14,0.4,28.48,32.12024659312135,23.22235649546828,4.6,4,NA,1
1988-12-15,1,26.72,32.12024659312135,23.22235649546828,5.4,7.8,NA,1.666667
1988-12-16,15.2,25.8,32.12024659312135,23.22235649546828,0,2.2,NA,0
1988-12-17,47.2,25.48,32.12024659312135,23.22235649546828,0.3,1.5,NA,0
1988-12-18,0,27.72,32.12024659312135,23.22235649546828,2.4,2.5,NA,1.333333
1988-12-19,0,27.2,32.12024659312135,23.22235649546828,NA,6.4,NA,0.666667
1988-12-20,69,24.84,32.12024659312135,23.22235649546828,NA,0,NA,1
1988-12-21,41.8,26.56,32.12024659312135,23.22235649546828,NA,0.1,NA,1
1988-12-22,9,25.08,32.12024659312135,23.22235649546828,NA,3.7,NA,1.666667
1988-12-23,1.2,25.04,32.12024659312135,23.22235649546828,1.1,7.6,NA,1.333333
1988-12-24,7.4,NA,32.12024659312135,23.22235649546828,1,0.2,NA,1.5
1988-12-25,26,25.36,32.12024659312135,23.22235649546828,3.5,0.2,NA,0.666667
1988-12-26,8,25.44,32.12024659312135,23.22235649546828,0,3.8,NA,0.333333
1988-12-27,23.8,24.88,32.12024659312135,23.22235649546828,0.5,0.1,NA,0.333333
1988-12-28,2.4,27.16,32.12024659312135,23.22235649546828,5.8,1.6,NA,2
1988-12-29,7.6,27.08,32.12024659312135,23.22235649546828,2.5,3.1,NA,1
1988-12-30,0,25.52,32.12024659312135,23.22235649546828,0,6,NA,4
1988-12-31,1.6,26,32.12024659312135,23.22235649546828,2.7,1.4,NA,1.333333
1989-01-01,0,27.64,32.12024659312135,23.22235649546828,6.2,3,NA,2
1989-01-02,4,26.76,32.12024659312135,23.22235649546828,4.5,4,NA,1.333333
1989-01-03,7.6,25.92,32.12024659312135,23.22235649546828,4.5,3,NA,0.333333
1989-01-04,17.7,25.88,32.12024659312135,23.22235649546828,1.6,1,NA,2
1989-01-05,0,26.46,32.12024659312135,23.22235649546828,3,2,NA,1
1989-01-06,4.8,25.28,32.12024659312135,23.22235649546828,0,0.3,NA,1.333333
1989-01-07,0,25.96,32.12024659312135,23.22235649546828,7.6,6.6,NA,1
1989-01-08,36.8,26.64,32.12024659312135,23.22235649546828,6.6,6,NA,0.333333
1989-01-09,3.6,25.2,32.12024659312135,23.22235649546828,0.2,0.5,NA,0.333333
1989-01-10,0.1,23.94,32.12024659312135,23.22235649546828,0.3,1.4,NA,1
1989-01-11,9,25.54,32.12024659312135,23.22235649546828,3.7,2.8,NA,1
1989-01-12,0,27.52,32.12024659312135,23.22235649546828,8.6,0.6,NA,1
1989-01-13,0,24.52,32.12024659312135,23.22235649546828,0.3,9.8,NA,1
1989-01-14,2,25.12,32.12024659312135,23.22235649546828,4.9,11,NA,0.333333
1989-01-15,0.1,25.12,32.12024659312135,23.22235649546828,2,3.4,NA,0.333333
1989-01-16,1,26.2,32.12024659312135,23.22235649546828,8.1,1.5,NA,0.333333
1989-01-17,11.6,24.82,32.12024659312135,23.22235649546828,2.7,5.2,NA,0.333333
1989-01-18,13,25.8,32.12024659312135,23.22235649546828,0,1.6,NA,0
1989-01-19,24.4,27.12,32.12024659312135,23.22235649546828,5.4,1.9,NA,0
1989-01-20,0,27.6,32.12024659312135,23.22235649546828,4.6,2.5,NA,0.333333
1989-01-21,0,27.6,32.12024659312135,23.22235649546828,5,0.6,NA,2
1989-01-22,0,26.74,32.12024659312135,23.22235649546828,5.1,6.7,NA,1.433333
1989-01-23,0,27.6,32.12024659312135,23.22235649546828,4.6,5.9,NA,0.666667
1989-01-24,1.8,25.98,32.12024659312135,23.22235649546828,1.8,6,NA,0
1989-01-25,44,24.9,32.12024659312135,23.22235649546828,0.3,2.2,NA,0
1989-01-26,15.1,24.68,32.12024659312135,23.22235649546828,0.3,7.4,NA,1.433333
1989-01-27,1,24.46,32.12024659312135,23.22235649546828,0.9,9.4,NA,0
1989-01-28,27.2,24.04,32.12024659312135,23.22235649546828,0,1,NA,0.666667
1989-01-29,16,24.84,32.12024659312135,23.22235649546828,4,1,NA,1.333333
1989-01-30,10.2,24.12,32.12024659312135,23.22235649546828,0,2.8,NA,0.666667
1989-01-31,41,25.62,32.12024659312135,23.22235649546828,5.5,1,NA,0.333333
1989-02-01,0,NA,32.12024659312135,23.22235649546828,NA,NA,NA,0
1989-02-02,70,24.78,32.12024659312135,23.22235649546828,2.3,1,NA,0
1989-02-03,3,27.18,32.12024659312135,23.22235649546828,5.6,2,NA,1
1989-02-04,0,NA,32.12024659312135,23.22235649546828,2.9,NA,NA,0
1989-02-05,9,NA,32.12024659312135,23.22235649546828,0.3,NA,NA,0
1989-02-06,25.6,25.7,32.12024659312135,23.22235649546828,2.5,2,NA,0
1989-02-07,0,25.9,32.12024659312135,23.22235649546828,1.4,2.1,NA,1.1
1989-02-08,0,23.98,32.12024659312135,23.22235649546828,0,0.5,NA,0
1989-02-09,86,25.08,32.12024659312135,23.22235649546828,3.3,NA,NA,0.333333
1989-02-10,11.6,25.98,32.12024659312135,23.22235649546828,0.2,1.6,NA,0.766667
1989-02-11,0.5,24.32,32.12024659312135,23.22235649546828,0,2.8,NA,0.666667
1989-02-12,63,24.14,32.12024659312135,23.22235649546828,1.1,0.5,NA,0.333333
1989-02-13,13.4,24.68,32.12024659312135,23.22235649546828,1.8,1.7,NA,0.333333
1989-02-14,0.1,25.08,32.12024659312135,23.22235649546828,1.1,0.8,NA,0.333333
1989-02-15,0,24.62,32.12024659312135,23.22235649546828,0.6,2,NA,0
1989-02-16,34.2,23.66,32.12024659312135,23.22235649546828,0.9,1,NA,0
1989-02-17,23.4,26.2,32.12024659312135,23.22235649546828,5.7,0.6,NA,1.1
1989-02-18,0,24.12,32.12024659312135,23.22235649546828,0.7,3.8,NA,0.666667
1989-02-19,18,23.92,32.12024659312135,23.22235649546828,0,1.1,NA,1.1
1989-02-20,0.4,26.18,32.12024659312135,23.22235649546828,5.4,1.7,NA,0
1989-02-21,0,25.14,32.12024659312135,23.22235649546828,0.5,3.8,NA,0.333333
1989-02-22,5.6,26.9,32.12024659312135,23.22235649546828,4,1.4,NA,0.766667
1989-02-23,17.4,25.78,32.12024659312135,23.22235649546828,2.5,4.1,NA,0
1989-02-24,5.8,25.54,32.12024659312135,23.22235649546828,0.1,1.5,NA,0
1989-02-25,10,24,32.12024659312135,23.22235649546828,0,2.8,NA,0
1989-02-26,9.8,23.84,32.12024659312135,23.22235649546828,0.2,0.5,NA,0
1989-02-27,3.4,24.46,32.12024659312135,23.22235649546828,0,0.5,NA,0
1989-02-28,6.8,24.9,32.12024659312135,23.22235649546828,0.2,1.8,NA,0
1989-03-01,6,25.14,32.12024659312135,23.22235649546828,2.3,1.6,NA,0
1989-03-02,10.6,26.1,32.12024659312135,23.22235649546828,3.8,1.5,NA,0.766667
1989-03-03,13.4,27.38,32.12024659312135,23.22235649546828,8.4,3,NA,0.766667
1989-03-04,1.4,25.86,32.12024659312135,23.22235649546828,4.1,6.2,NA,2.333333
1989-03-05,3,25.18,32.12024659312135,23.22235649546828,0.7,4,NA,0.766667
1989-03-06,16.8,23.44,32.12024659312135,23.22235649546828,0,2.3,NA,0
1989-03-07,32.4,25.44,32.12024659312135,23.22235649546828,1,0.5,NA,2.433333
1989-03-08,0.8,27.44,32.12024659312135,23.22235649546828,5,4.8,NA,0.766667
1989-03-09,1,24.96,32.12024659312135,23.22235649546828,0.2,4.4,NA,2.133333
1989-03-10,15.2,24.76,32.12024659312135,23.22235649546828,0,1.5,NA,2.366667
1989-03-11,1.6,25.16,32.12024659312135,23.22235649546828,3.7,2.2,NA,2.133333
1989-03-12,0.4,26.34,32.12024659312135,23.22235649546828,5.6,3.3,NA,1.533333
1989-03-13,0,24.68,32.12024659312135,23.22235649546828,1.4,2.8,NA,0
1989-03-14,17.8,24.38,32.12024659312135,23.22235649546828,0,1.4,NA,1
1989-03-15,0,24.96,32.12024659312135,23.22235649546828,0.1,2.2,NA,1.633333
1989-03-16,1.2,24.94,32.12024659312135,23.22235649546828,0.2,2.6,NA,0.766667
1989-03-17,1.1,25.7,32.12024659312135,23.22235649546828,3,1.3,NA,1
1989-03-18,0.8,27.44,32.12024659312135,23.22235649546828,5,4.8,NA,0.766667
1989-03-19,25,25.16,32.12024659312135,23.22235649546828,1.8,3.5,NA,0.766667
1989-03-20,10.1,25.28,32.12024659312135,23.22235649546828,1.1,1.7,NA,0
1989-03-21,0.2,26.82,32.12024659312135,23.22235649546828,6.3,2.8,NA,2.633333
1989-03-22,9.2,24,32.12024659312135,23.22235649546828,0,5.1,NA,1.633333
1989-03-23,1.3,25.28,32.12024659312135,23.22235649546828,2.5,0.9,NA,1.633333
1989-03-24,0,25.4,32.12024659312135,23.22235649546828,5.7,2.7,NA,2.466667
1989-03-25,0,24.98,32.12024659312135,23.22235649546828,3.9,4.4,NA,0.766667
1989-03-26,48.4,25.24,32.12024659312135,23.22235649546828,1.8,2.7,NA,0
1989-03-27,0,24.82,32.12024659312135,23.22235649546828,2.5,2.2,NA,1.1
1989-03-28,1.5,24.54,32.12024659312135,23.22235649546828,2.9,1.4,NA,1.533333
1989-03-29,0,25.18,32.12024659312135,23.22235649546828,3.4,2.4,NA,1.633333
1989-03-30,19.4,26.7,32.12024659312135,23.22235649546828,5.6,2.1,NA,0.766667
1989-03-31,13.6,26,32.12024659312135,23.22235649546828,4.6,3.1,NA,0
1989-04-01,9.4,25.92,32.12024659312135,23.22235649546828,2.8,2.6,NA,0
1989-04-02,0,26.84,32.12024659312135,23.22235649546828,4.9,2.9,NA,0.766667
1989-04-03,0,26.58,32.12024659312135,23.22235649546828,5.9,4.3,NA,0.666667
1989-04-04,0,26.84,32.12024659312135,23.22235649546828,7.9,3,NA,2.1
1989-04-05,0,25.84,32.12024659312135,23.22235649546828,4.3,4.7,NA,1.066667
1989-04-06,0,26.52,32.12024659312135,23.22235649546828,2.5,3.5,NA,1.366667
1989-04-07,0,25.98,32.12024659312135,23.22235649546828,4.4,3,NA,2.2
1989-04-08,7.2,26.04,32.12024659312135,23.22235649546828,2.9,4.9,NA,1.366667
1989-04-09,7.9,25.84,32.12024659312135,23.22235649546828,1.1,1.7,NA,1.7
1989-04-10,13.7,27.78,32.12024659312135,23.22235649546828,8.2,1.4,NA,0.766667
1989-04-11,71,24.1,32.12024659312135,23.22235649546828,0,4.2,NA,0.766667
1989-04-12,63,24.94,32.12024659312135,23.22235649546828,1.9,1.2,NA,0.866667
1989-04-13,0.3,25.34,32.12024659312135,23.22235649546828,2.3,1.1,NA,0
1989-04-14,7.2,25.3,32.12024659312135,23.22235649546828,1,1.5,NA,0.766667
1989-04-15,5.1,26.24,32.12024659312135,23.22235649546828,3.6,1.5,NA,0.766667
1989-04-16,4,26.08,32.12024659312135,23.22235649546828,2.7,2.8,NA,1
1989-04-17,9.8,25.46,32.12024659312135,23.22235649546828,2.9,1.7,NA,1.333333
1989-04-18,0.2,25.86,32.12024659312135,23.22235649546828,1.5,2,NA,2.733333
1989-04-19,15.4,27.82,32.12024659312135,23.22235649546828,10.5,2.3,NA,1.9
1989-04-20,16.2,25.12,32.12024659312135,23.22235649546828,0,4.7,NA,1.366667
1989-04-21,13,25.48,32.12024659312135,23.22235649546828,3,1,NA,1.166667
1989-04-22,0.7,24.16,32.12024659312135,23.22235649546828,0,2.8,NA,1.166667
1989-04-23,28.3,25.42,32.12024659312135,23.22235649546828,2,0.5,NA,1.733333
1989-04-24,35.6,25.28,32.12024659312135,23.22235649546828,2.3,1.2,NA,0
1989-04-25,6,24.2,32.12024659312135,23.22235649546828,0,1.5,NA,0
1989-04-26,28.6,25.96,32.12024659312135,23.22235649546828,6.1,0.2,NA,1
1989-04-27,2.4,26.18,32.12024659312135,23.22235649546828,1.2,3.2,NA,1
1989-04-28,18,25.8,32.12024659312135,23.22235649546828,3.1,2.1,NA,0
1989-04-29,5.2,26.2,32.12024659312135,23.22235649546828,4.7,1.5,NA,0
1989-04-30,2.6,26.08,32.12024659312135,23.22235649546828,5.2,4,NA,0
1989-05-01,66.7,24.92,32.12024659312135,23.22235649546828,0.8,1.2,NA,1.7
1989-05-02,1,25.36,32.12024659312135,23.22235649546828,2.6,2,NA,1.7
1989-05-03,0,24.68,32.12024659312135,23.22235649546828,0.8,1,NA,2.3
1989-05-04,0,25.72,32.12024659312135,23.22235649546828,4.2,2,NA,0.533333
1989-05-05,0,25.86,32.12024659312135,23.22235649546828,2.5,3.1,NA,1.866667
1989-05-06,0,26.7,32.12024659312135,23.22235649546828,7.1,2.8,NA,2.766667
1989-05-07,31.6,24.72,32.12024659312135,23.22235649546828,0,3.5,NA,1.8
1989-05-08,75.4,23.26,32.12024659312135,23.22235649546828,0,0.6,NA,0.866667
1989-05-09,5.9,24.26,32.12024659312135,23.22235649546828,4.6,1,NA,0
1989-05-10,13.7,24.06,32.12024659312135,23.22235649546828,0.5,2.5,NA,0
1989-05-11,15.6,25.24,32.12024659312135,23.22235649546828,5.1,1.3,NA,0.666667
1989-05-12,0.5,26.48,32.12024659312135,23.22235649546828,5,2.7,NA,0
1989-05-13,0.4,26.06,32.12024659312135,23.22235649546828,4.7,3.5,NA,0
1989-05-14,54.6,25.64,32.12024659312135,23.22235649546828,2.2,2,NA,0
1989-05-15,0.3,26.58,32.12024659312135,23.22235649546828,5.4,2,NA,1.933333
1989-05-16,64.2,24.74,32.12024659312135,23.22235649546828,1.3,3,NA,1.666667
1989-05-17,28.3,25,32.12024659312135,23.22235649546828,2.8,1,NA,2.533333
1989-05-18,0,25.86,32.12024659312135,23.22235649546828,5.3,3.5,NA,2.7
1989-05-19,48.2,23.72,32.12024659312135,23.22235649546828,0,3.7,NA,0
1989-05-20,3.2,24.22,32.12024659312135,23.22235649546828,0,0.5,NA,0.6
1989-05-21,20,25.6,32.12024659312135,23.22235649546828,7.3,1,NA,1
1989-05-22,2.2,25.38,32.12024659312135,23.22235649546828,2.9,2.8,NA,0
1989-05-23,13,25.66,32.12024659312135,23.22235649546828,1.9,2,NA,0
1989-05-24,26,26.14,32.12024659312135,23.22235649546828,5.2,1.5,NA,0
1989-05-25,0,25.54,32.12024659312135,23.22235649546828,4.2,3.5,NA,0.766667
1989-05-26,0.3,26.96,32.12024659312135,23.22235649546828,6.2,2.5,NA,0
1989-05-27,26,24.76,32.12024659312135,23.22235649546828,2.5,3.1,NA,0
1989-05-28,30.8,26.38,32.12024659312135,23.22235649546828,7.4,1.1,NA,0
1989-05-29,13.8,25.24,32.12024659312135,23.22235649546828,0.3,2.9,NA,1.366667
1989-05-30,0,26.38,32.12024659312135,23.22235649546828,7.9,1.8,NA,0.666667
1989-05-31,13.4,26.06,32.12024659312135,23.22235649546828,1.5,4.6,NA,0
1989-06-01,0,27.12,32.12024659312135,23.22235649546828,7.2,2.4,NA,1.633333
1989-06-02,7,24.88,32.12024659312135,23.22235649546828,1.7,3.7,NA,2.2
1989-06-03,28.6,24.72,32.12024659312135,23.22235649546828,0,1.9,NA,0.533333
1989-06-04,2.5,23.66,32.12024659312135,23.22235649546828,0,2.2,NA,0
1989-06-05,15.8,23.82,32.12024659312135,23.22235649546828,0.5,0.5,NA,0
1989-06-06,0.7,26.62,32.12024659312135,23.22235649546828,10.1,0.7,NA,0
1989-06-07,0,25.84,32.12024659312135,23.22235649546828,4.6,3.8,NA,0
1989-06-08,16.4,26.26,32.12024659312135,23.22235649546828,6.8,1.7,NA,0
1989-06-09,0,27.14,32.12024659312135,23.22235649546828,5.3,2.8,NA,0
1989-06-10,0,27.74,32.12024659312135,23.22235649546828,7.6,4.3,NA,0
1989-06-11,0.7,24.28,32.12024659312135,23.22235649546828,0,4.7,NA,0
1989-06-12,21.8,26.18,32.12024659312135,23.22235649546828,5.1,0.8,NA,1.666667
